,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
1140,5b6ad228be186b4d99e244eebb14565f4470c397,2016,2927408,Salvador,29,BA,28,F,1,2,1,2927408,Salvador,29,BA,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,475.1,538.1,543.3,483.8,DCBEDECBBBECADDDBBBAEDDECDBBBEDCEDDABDADCECDA,BBABEADABBBDDEEBAAADCEAABBABCBEEDDAEBBCCDABAD,99999EDCBDDAACCBBCDEAECACDDDCEDBAAABDBBDBAEAECBDAB,BCBABEBCCACBCCEABBCBCDEBBCCDDBBDBCCABBDDBBDBC,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,100,120,80,40,460,E,D,B,B,3,B,A,B,C,B,B,B,A,B,B,B,A,A,B,A,A,B,A,B,B,B,G,E,4,4,4,4,4,5,5,0,5,3,3,5,,A,A,A,A,A,A,A,A,A
1141,1855863f45d635a3149780a60f7909769677718e,2016,3506003,Bauru,35,SP,18,M,0,1,1,3506003,Bauru,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3506003,Bauru,35,SP,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,615.5,672.2,606.9,542.3,EBDECCBCBABEBEDAAEDCBBCEEBDECBABBBBBCDCEBEBCA,ACEEAAACDCEBEBEEDCEDDACEBBDBCBDDBBDECBDCCDCEC,EDEDA99999EEDEBDABCBBCBBBADAEDACEBADADACABEBEAAAAB,CCACDCDADADCBDBADECDACDBBBECCECECBBDCDDBACBDB,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,160,120,160,160,120,720,C,C,C,B,4,G,A,B,C,B,A,B,B,B,B,B,A,B,C,B,B,D,B,B,B,A,,,,,,,,5,5,5,5,2,2,5,,A,A,A,A,A,A,A,A,A
1142,409e43b1c65ce5977b74131ae31977df7e525bc8,2016,5003702,Dourados,50,MS,17,F,0,3,1,5003702,Dourados,50,MS,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5003702,Dourados,50,MS,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,402,440.4,466.2,383.9,DAAABCABDABBACDCACAEAADBDDDEAADCAACADBBABDCED,DCECEEDECBDDCBCCECBDCCBEDDCEECEECCAEBDEADDACE,99999CAAECABDCDECDAAABDEBEBECEDCEADCCBBBACCEDDAEEE,ADDACADABEDBBAACDEEBDEDBBECBEAAABDAAEDABCCAAD,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,140,120,120,140,40,560,D,F,B,D,3,D,A,B,D,B,B,B,A,B,A,B,A,A,C,B,A,D,B,B,B,A,,,,,,,,5,5,5,5,3,2,3,,A,A,B,B,C,A,A,B,B
1143,1b46bd0f383b456ff282db4358a8f238507ab8cd,2016,3509502,Campinas,35,SP,38,F,2,1,1,2931905,Tucano,29,BA,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3509502,Campinas,35,SP,1,1,0,0,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,520.5,575.7,,,BBDDAACBABABACDAACBCABECCBCDADAABECDDADECDDCD,BCBAADBBCAADACCEEAADADCADDEADBCCCCABABBBBDCEA,,,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,,,,,,,,,,B,E,C,D,4,C,A,B,C,A,A,B,B,B,A,B,A,B,B,B,A,C,A,C,A,C,A,E,4,5,4,4,5,5,5,5,5,5,2,5,4,A,A,A,A,A,A,B,B,C
1144,4a38e273dfb1443247ef25b5d3e93fdef4829382,2016,5107602,Rondonópolis,51,MT,17,F,0,1,1,5104203,Guiratinga,51,MT,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5107602,Rondonópolis,51,MT,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,C,C,A,C,4,D,A,B,C,B,B,B,B,B,B,A,A,A,B,B,B,C,A,A,B,C,D,B,4,0,3,5,5,5,5,0,5,5,5,1,5,A,A,A,A,C,A,A,A,A
1145,5a7d2c54c829ef0451825212c77e62fdff0b1fc3,2016,2900702,Alagoinhas,29,BA,17,F,0,3,1,2900702,Alagoinhas,29,BA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2900702,Alagoinhas,29,BA,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,476.4,565,524.1,496.5,CDDDDCBEDADDDDDADDCBABEABEECDADDCBDCCDBBBDBBC,BBCBDDCBADBDDACCEABEBCCECAEBECBAAEBACDCCCDCCD,CDEAC99999DEEC*DEADCEBECCDEAEBADDADCCECDAAABACCADE,CADCDBBECAEDCCCECADDEB.DBADCCDDBCDBECBBCBECAE,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,80,80,120,40,440,C,E,C,D,4,C,A,B,D,A,B,B,B,B,B,B,A,A,B,B,A,E,A,C,B,A,,,,,,,,5,5,5,5,5,5,5,,B,A,A,A,C,A,A,A,A
1146,01b24cfa0fc62b6ced1ee2354a0e71c0565660e0,2016,3529005,Marília,35,SP,19,M,0,3,1,3529005,Marília,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3529005,Marília,35,SP,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,445.4,433.2,498.1,404.9,BDDBBACDCABDCBDEBADAAAAACECDABDCAACBDBBADDEDD,ACDBEEBDEBDBDCDDBCBABCBDACECECCBEEEBCBDBECAEA,EADAA99999AAABBDCCCABBBCADBCABAEDBBAACAEEBAAACBEBD,DDAA*EDCCBECDABBCBCEBEBACAEBDADBBDECAEADBCDBA,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,100,80,80,80,40,380,H,H,C,B,4,E,A,B,D,A,B,B,B,A,A,B,A,A,D,B,A,D,B,B,B,A,,,,,,,,5,5,3,5,0,5,4,,A,A,A,A,A,A,A,A,A
1147,0562edd34ef43d73cd79b6d2c4992609d8ebd27e,2016,3106200,Belo Horizonte,31,MG,34,F,0,3,1,3106200,Belo Horizonte,31,MG,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3106200,Belo Horizonte,31,MG,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,B,B,C,B,5,D,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,D,A,A,A,B,F,E,5,5,5,5,5,5,5,0,0,0,0,5,,A,A,A,B,A,A,A,A,A
1148,5343a0e64f1cd911c8a5778996faca4bc7668d1c,2016,3149903,Perdões,31,MG,15,F,0,3,1,3152501,Pouso Alegre,31,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3138203,Lavras,31,MG,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,451.8,478.3,524,408.8,CBABEADDABACDABABBBACAEAAABCECEAADDCDBCCDCBEA,EDECBBDDCAECADACAEBDCEDBDBCBABACADEBCACEBDEBB,BCABC99999DCAEBBBBAADDECDAACCDDBDBECEADCDAACACEBEB,BCDDABACDBEBDECAAACEBBBCDBEDCDABAEABADBDAACDC,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,140,80,100,140,120,580,E,E,D,D,3,J,A,C,D,B,B,B,A,B,A,B,A,A,B,B,B,D,A,B,B,A,,,,,,,,5,5,2,3,3,5,5,,B,A,A,A,C,A,A,A,A
1149,0f0106d903072ea7d889be982545c48e80771694,2016,4105805,Colombo,41,PR,17,F,0,3,1,4105805,Colombo,41,PR,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4106902,Curitiba,41,PR,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,D,F,B,3,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,,,,,,,,5,1,0,5,3,0,2,,A,A,A,B,C,A,A,C,A
1150,4191fb6af32186ef5c6ee6732e39d1c51f723fd1,2016,2704708,Marechal Deodoro,27,AL,27,F,,3,1,2708105,Santana do Mundaú,27,AL,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2704708,Marechal Deodoro,27,AL,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,569.8,542.6,520.8,505,DCADDBCCADEAACCBDBDEECCEADECCDBBABADDCEDBEDEE,EDECBDDDCCEBDDCCACCBDAEABBABACEEDCCAEAACAEDBD,99999CCAEDBAAEBEBABCDBDDDEBDEEDEDCBEBCEDABACBEEBBB,AABDDCAACCB*DBBAEEBEDDCAAEEDDBDABBBBACADDCCAE,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,100,140,140,120,60,560,H,H,A,B,5,B,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,A,,,,,,,,5,5,5,5,0,0,3,,A,A,A,A,A,A,A,A,A
1151,c64c5edd093adbefeae8cc1e39c0ba54b7049476,2016,4107652,Fazenda Rio Grande,41,PR,17,F,0,1,1,4208906,Jaraguá do Sul,42,SC,2,0,2,1,0,41134516,4107652,Fazenda Rio Grande,41,PR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4107652,Fazenda Rio Grande,41,PR,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,482,523.5,483.8,480.2,DEABBCAAACDCCADBCCBCAEEBDADEABAECCACCBACACACE,BBAEDCCCACDADAAABBAABDDEAABADABEAEDCCACBAAAAB,ECDBE99999EAEBBAEBAADBABCABCAACBEBBCDCABBAABCDAABB,ABBBEBCABCEDBBBBCCAAEEEABCABBDADEDBBBBADAEBCC,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,120,120,80,560,D,D,D,D,6,D,D,B,D,B,A,B,A,B,A,B,A,A,B,A,A,D,B,B,B,A,,,,,,,,5,5,5,5,5,1,5,,A,A,A,A,B,A,A,A,A
1152,c9de264b0273a03c888915be71931a2927f5a4a2,2016,1302504,Manacapuru,13,AM,17,F,0,1,1,1302504,Manacapuru,13,AM,2,0,2,1,0,13024230,1302504,Manacapuru,13,AM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302504,Manacapuru,13,AM,1,1,0,0,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,424.5,555.8,,,EAABBBBDBCADBADAEDCAEBCBEDABDDCCBADCABDDCBABC,DDECBAACDADBCCABECECDAABCBCCADEDEAAECCBBDEBAB,,,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,,,,,,,,,,B,E,A,C,4,B,A,B,C,A,C,B,A,B,A,A,A,A,D,B,A,D,A,A,B,B,D,A,3,0,5,5,5,5,5,3,5,5,2,5,,A,A,A,A,B,A,A,A,A
1153,bbd0bad29d0e55d98280683ece905a586c8237d3,2016,2504009,Campina Grande,25,PB,19,F,0,3,1,2515302,Sapé,25,PB,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2504009,Campina Grande,25,PB,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,367.7,607.4,585.3,484.1,CABBACDCEEDBADBDEDCADCCCABDACAEBDCEACDACBBDCE,ADCBBAAEDBEBCDCAECEDDACCEDDABBB*CADACADEEECEE,99999CDBBAEDABBDABAACECCADEDBEBACABACADCAECDBBCCAB,BADBBBDEACDADDCDBCCDEECBDCBEBCCDECBBCACDCADDE,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,160,140,120,160,140,720,E,D,F,C,4,B,A,B,C,A,A,B,A,B,A,B,A,A,C,B,A,D,A,B,B,A,,,,,,,,5,5,3,5,5,5,5,,A,A,A,A,A,A,A,A,A
1154,dde1961787faaae58d8c5d628ac47de04bfd18e2,2016,4314902,Porto Alegre,43,RS,25,M,1,1,1,4314902,Porto Alegre,43,RS,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4314902,Porto Alegre,43,RS,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,C,E,F,C,2,E,A,B,B,B,A,B,A,A,A,B,A,A,C,B,A,C,A,B,A,C,E,E,5,5,5,5,0,5,5,5,5,5,5,0,5,A,B,B,B,A,A,B,B,D
1155,00515df662a022805f880fb78eac5107fb674f3d,2016,1302603,Manaus,13,AM,22,M,0,2,2,,,,,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302603,Manaus,13,AM,1,1,0,0,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,443.9,436.6,,,AEBDCBCDAECBDDADDCBDEEDBDEEBACCDCCDDDCCEBACAC,BDEEABCEECECDADDADACCEDCBBADDDBEBCADDCACDDABE,,,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,,,,,,,,,,B,C,B,B,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,B,F,E,5,5,2,5,4,5,5,2,5,5,5,4,,A,A,A,B,A,A,A,B,A
1156,c0e462b884172385189a78088cc03c23531cf91d,2016,4305108,Caxias do Sul,43,RS,25,F,,1,1,4314902,Porto Alegre,43,RS,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4305108,Caxias do Sul,43,RS,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,501.6,586.3,548.4,571.1,ABDACBDBADAADEDEABCCDDDAEDCCBDADEDACABAEBEAAA,BCDCEBDDCCEBDCDCACCDBEECDBCAABEADAAADDDCAADBB,99999DAABCAAAECBBCAEAEADADBCAEDDAEDECBCABACBABDEBA,EEEEBAADCEADCCECEEDBEDDECEBCBADEBCCEDBEDDDEAD,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,140,120,100,100,60,520,D,D,C,F,4,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B,B,F,E,5,5,3,5,5,5,5,3,5,5,4,5,,A,A,A,A,A,A,A,A,B
